# DG3. The as-is/to-be ladder restated at declared violation prevalences
# generated by code/scripts/prevalence_reweight.py (l1-dg3-prevalence-1)
# scheme: hold the within-benign and within-violation composition fixed;
#   weight benign rows by (1-p)/0.40 and violation rows by p/0.60, so the
#   re-weighted mean is (1-p)*mean_benign + p*mean_violation and p=0.60
#   reproduces the published full-suite value exactly.
# no-AI anchor: RULE, re-weighted at the same p over the same row multiset.
# self-checks passed: 421/421 (max relative deviation 4.820e-05)
# linearity: max |grid - closed form| = 2.274e-13 bh
# pass-through invariance: max drift = 2.220e-16
# source analysis/ladder/oracle_items.jsonl sha256 a11d646f1a07f90804d4549d12eebc2c82fc32874597c50c6dccef10ba06956c
# source analysis/ladder/rule_anchor.json sha256 d36b620d9ccd2240bd9e3c32ec1275bdca8ce2391db033d045664d3dcfbc0710
# source analysis/ladder/unguarded_objective_patch.jsonl sha256 444311ac1e10bdc72cbda8697e8bfdc6250b2649c894aafb14fe47ac42796437
# source analysis/ladder/ladder_anchors.json sha256 cf7c0396ee6a97f62b09555cac697c0cd43bc8fd1faaaab468bfc171097ae668
# source results/e1_eval_deepseek/proposals.jsonl sha256 1e6cef4120af866d8b02898d9b2dc46b457c4b5b3649b7bed5c02bbaddc58407
# source results/e1_eval_deepseek/verdicts_UNGUARDED.jsonl sha256 945cb93d2609d9397b37d41dd2057ed639f644f0c6ce56b4179c72cf1d04bd83
# source results/e1_eval_deepseek/verdicts_G_FEAS.jsonl sha256 418eaa3f06de2f41b6c525222e4b165a06c58cfe3302081ed11375e28682e689
# source results/e1_eval_deepseek/verdicts_G_CERT.jsonl sha256 5c03ca0b5ae739bd89388dcbcc7226c27e93384508e134dfb2afa6fb7f431208
# source results/e1_eval_glm9b/proposals.jsonl sha256 94f9457a32e8776c6f403f4f619b2c96ce1d96bc3c2d1cb8118c1a2808c260bb
# source results/e1_eval_glm9b/verdicts_UNGUARDED.jsonl sha256 f4f2da5c1148e574da72fde4b58d444da025ab5b44a0d41e37e39a760551d779
# source results/e1_eval_glm9b/verdicts_G_FEAS.jsonl sha256 c6aa59cb041ee235084646d185760383d6d81d979876146af42f136a3694633c
# source results/e1_eval_glm9b/verdicts_G_CERT.jsonl sha256 357ff6582097bd5c6656c14e6c47a6c85b5cb2c699e2206d1f8722ff1f0e6ed4
# source results/e1_eval_gpt54mini/proposals.jsonl sha256 cbfcbd608fa2b03fa878089bda35dc2e8491307e7ab5c7bea0f6576e28b9a9cd
# source results/e1_eval_gpt54mini/verdicts_UNGUARDED.jsonl sha256 398100d6dbf10dbc911d34b25797f5a78b9720ccb4f00505233a329ddd2592c9
# source results/e1_eval_gpt54mini/verdicts_G_FEAS.jsonl sha256 0b54b9a910824885ff330ca5afab191320b01091f6e140d1edeacb395aed092c
# source results/e1_eval_gpt54mini/verdicts_G_CERT.jsonl sha256 ab58fe9be34e97572208247ee13fbf9710af6b14f5b0004390faeb4031f1a78d
# source results/e1_eval_opus5/proposals.jsonl sha256 170c6b315c419a23e6f4663ed28849e39b2672d4c08aa529d242e31cfd24d95d
# source results/e1_eval_opus5/verdicts_UNGUARDED.jsonl sha256 7f5851ea723e235e4b35b8dce402b93bf97785ea025171b099b304f66e287e5f
# source results/e1_eval_opus5/verdicts_G_FEAS.jsonl sha256 2e3f20d17f1a24f3e167bd443ae1f05f0bf7e9133777f70ada5dccf237124597
# source results/e1_eval_opus5/verdicts_G_CERT.jsonl sha256 2c4a3d99410ce0bc38a8c230ffa3770f8f1fc20d514c732abf4d53d898f77744
# source results/e1_eval_qwen14b/proposals.jsonl sha256 1275be52a6a9e7cc36ebcc8c6f193b81a6c84e97671932fdf534e2b7a1c9dd47
# source results/e1_eval_qwen14b/verdicts_UNGUARDED.jsonl sha256 c0133f83d8e1a0778d90c83df9656cf0a08126883ddd54997eaac3f268e036ef
# source results/e1_eval_qwen14b/verdicts_G_FEAS.jsonl sha256 2e35dedecb9363433618b26c6f0d75f596ce88b931e35443661048d2a8823e23
# source results/e1_eval_qwen14b/verdicts_G_CERT.jsonl sha256 007f9b7e128b9b40a1c8a6f20e1d7bf0688e7597c9ccf802b3d4603e11d5ff82
# source results/e1_eval_qwen27b/proposals.jsonl sha256 7d930c7633af776c55abe93c72a33e6132cd9eccdc22d0543ade32f1ec63811d
# source results/e1_eval_qwen27b/verdicts_UNGUARDED.jsonl sha256 5651867665d16c0042acc391364a78570acd8fe197a8a7c72fb0fa33bce40076
# source results/e1_eval_qwen27b/verdicts_G_FEAS.jsonl sha256 5741e6c174e36e8d04a366fd648a051ccb6bf6a4ecfa182382cf43ba3f5b1d75
# source results/e1_eval_qwen27b/verdicts_G_CERT.jsonl sha256 34f6a4c8b2b26b38a69a21c1a22d0d0ee7715b2d15a095399aa505c279377d10
# source results/e1_eval_sol/proposals.jsonl sha256 d1717574dc9365777d11455354cc58be02ed4790f792491442adf80f68344195
# source results/e1_eval_sol/verdicts_UNGUARDED.jsonl sha256 572268c45dc8e34e82da7bb3713a745e4f28541395a5a20eff593718b85df3ce
# source results/e1_eval_sol/verdicts_G_FEAS.jsonl sha256 e2436e281abdbd80e0702d221a839dc3f2c23b973d64fc2c507ca08c9a58762c
# source results/e1_eval_sol/verdicts_G_CERT.jsonl sha256 3a06dbde336b05951afd45cf08f609612a095c7a0d1861f68c447e6c7ab16dab
# source results/e1_eval_sonnet5/proposals.jsonl sha256 0a1387c342b1b9d551ab114ae13c9bf87871c27f7476fd96eecc5e5a1df3f94c
# source results/e1_eval_sonnet5/verdicts_UNGUARDED.jsonl sha256 9d226d2ecf206fa0088019c58cf8859a227a4480d9343eac54ea53d3b45cdb75
# source results/e1_eval_sonnet5/verdicts_G_FEAS.jsonl sha256 4b25bfa946e1f6a8e56f627b84148f858ce6b2e0dd0e2716fb18d3bbbd257d7c
# source results/e1_eval_sonnet5/verdicts_G_CERT.jsonl sha256 87d3ebaefefe7b70915a861cc2f61dd3fb5e7e08df5f83756cf78ce5aa8f102c
# source analysis/T4_trustworthiness.csv sha256 17133b88e327acbabdcd8f2f5ae3b50d969a7aa9fceb973bfb5fb49c7ed9c217
rung,arm,config,mode,thinking,n_rows,n_benign_rows,n_violation_rows,p,w_benign,w_violation,mean_wwt_bh,rule_mean_wwt_bh,delta_vs_rule_bh,warranted_rate,violation_pass_through,violation_pass_through_nonempty,median_wwt_bh,median_delta_vs_rule_bh,mean_benign_bh,mean_violation_bh,rule_mean_benign_bh,rule_mean_violation_bh,delta_at_p0_bh,delta_slope_bh,crossing_p,crossing_in_unit_interval,max_abs_delta_unit_interval_bh,shape_vs_anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.8439925999971,682.8439735733305,1.9026666677746107e-05,0.0,0.9991666666666665,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,683.0001761999971,683.0001381466637,3.8053333355492214e-05,0.0,0.9991666666666665,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,683.4687269999972,683.4686318666639,9.51333332750437e-05,0.0,0.9991666666666668,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.1,2.25,0.16666666666666669,684.2496449999975,684.2494547333308,0.00019026666666377423,0.0,0.9991666666666668,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.15,2.125,0.25,685.0305629999976,685.0302775999977,0.00028539999993881793,0.0,0.9991666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.3,1.7499999999999998,0.5,687.3733169999981,687.3727461999982,0.0005707999998776359,0.0,0.9991666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,openai,UNGUARDED,M_free,-,4000,1600,2400,0.6,1.0,1.0,692.0588249999994,692.0576833999994,0.0011415999999826454,0.0,0.9991666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.8439925999971,682.8439735733305,1.9026666677746107e-05,0.009220833333333334,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,683.0001761999971,683.0001381466637,3.8053333355492214e-05,0.01844166666666667,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,683.4687269999972,683.4686318666639,9.51333332750437e-05,0.04610416666666667,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.1,2.25,0.16666666666666669,684.2496449999975,684.2494547333308,0.00019026666666377423,0.09220833333333334,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.15,2.125,0.25,685.0305629999976,685.0302775999977,0.00028539999993881793,0.1383125,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.3,1.7499999999999998,0.5,687.3733169999981,687.3727461999982,0.0005707999998776359,0.276625,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_FEAS,openai,G_FEAS,M_free,-,4000,1600,2400,0.6,1.0,1.0,692.0588249999994,692.0576833999994,0.0011415999999826454,0.55325,0.07791666666666666,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.8439925999971,682.8439735733305,1.9026666677746107e-05,0.014950000000000001,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,683.0001761999971,683.0001381466637,3.8053333355492214e-05,0.0249,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,683.4687269999972,683.4686318666639,9.51333332750437e-05,0.05475,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.1,2.25,0.16666666666666669,684.2496449999975,684.2494547333308,0.00019026666666377423,0.10450000000000001,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.15,2.125,0.25,685.0305629999976,685.0302775999977,0.00028539999993881793,0.15425,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.3,1.7499999999999998,0.5,687.3733169999981,687.3727461999982,0.0005707999998776359,0.3035,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
G_CERT,openai,G_CERT,M_free,-,4000,1600,2400,0.6,1.0,1.0,692.0588249999994,692.0576833999994,0.0011415999999826454,0.602,0.07333333333333333,0.005,567.9288,0.0,682.6878089999971,698.3061690000009,682.6878089999971,698.3042663333343,0.0,0.0019026666665240555,,False,0.0019026666665240555,flat at the anchor
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.1485237374978,682.8439735733305,-0.6954498358326191,0.0,0.9841666666666666,0.5904166666666667,567.9288,0.0,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,683.038473474998,683.0001381466637,0.03833532833425579,0.0,0.9841666666666666,0.5904166666666667,567.9288,0.0,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,685.7083226874979,683.4686318666639,2.239690820833971,0.0,0.9841666666666667,0.5904166666666667,567.9288,0.0,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.1,2.25,0.16666666666666669,690.1580713749981,684.2494547333308,5.908616641667322,0.0,0.9841666666666667,0.5904166666666667,567.9288,0.0,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.15,2.125,0.25,694.6078200624981,685.0302775999977,9.577542462500446,0.0,0.9841666666666666,0.5904166666666667,567.9288,0.0,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.3,1.7499999999999998,0.5,707.9570661249984,687.3727461999982,20.58431992500016,0.0,0.9841666666666666,0.5904166666666667,573.468,5.539199999999937,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,default,4000,1600,2400,0.6,1.0,1.0,734.6555582499989,692.0576833999994,42.59787484999947,0.0,0.9841666666666666,0.5904166666666667,619.2284,51.29959999999994,681.2585739999979,770.2535477499996,682.6878089999971,698.3042663333343,-1.429234999999153,73.37851641666441,0.019477567410651146,True,71.94928141666526,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.0545116966646,682.8439735733305,-0.7894618766658823,0.0003875,0.9604166666666668,0.5666666666666667,567.9288,0.0,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,682.8504493933312,683.0001381466637,-0.14968875333249798,0.000775,0.9604166666666668,0.5666666666666667,567.9288,0.0,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,685.2382624833313,683.4686318666639,1.769630616667314,0.0019375,0.9604166666666666,0.5666666666666667,567.9288,0.0,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.1,2.25,0.16666666666666669,689.2179509666648,684.2494547333308,4.968496233334008,0.003875,0.9604166666666666,0.5666666666666667,567.9288,0.0,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.15,2.125,0.25,693.1976394499982,685.0302775999977,8.167361850000475,0.0058125,0.9604166666666667,0.5666666666666667,567.9288,0.0,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.3,1.7499999999999998,0.5,705.1367048999984,687.3727461999982,17.763958700000217,0.011625,0.9604166666666667,0.5666666666666667,573.468,5.539199999999937,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,default,4000,1600,2400,0.6,1.0,1.0,729.014835799999,692.0576833999994,36.957152399999586,0.02325,0.9604166666666667,0.5666666666666667,619.2284,51.29959999999994,681.2585739999979,760.8523436666663,682.6878089999971,698.3042663333343,-1.429234999999153,63.977312333331156,0.02233971618802349,True,62.548077333332,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,681.4378218933313,682.8439735733305,-1.4061516799991978,0.9610104166666665,0.7725,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,681.6085757866647,683.0001381466637,-1.3915623599990568,0.9613958333333333,0.7725,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,682.1208374666646,683.4686318666639,-1.3477943999993158,0.9625520833333332,0.7724999999999999,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.1,2.25,0.16666666666666669,682.9746069333316,684.2494547333308,-1.2748477999991792,0.9644791666666667,0.7724999999999999,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.15,2.125,0.25,683.8283763999984,685.0302775999977,-1.20190119999927,0.9664062499999999,0.7725,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.3,1.7499999999999998,0.5,686.3896847999988,687.3727461999982,-0.9830613999994284,0.9721874999999999,0.7725,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,default,4000,1600,2400,0.6,1.0,1.0,691.5123015999998,692.0576833999994,-0.5453817999996318,0.9837499999999999,0.7725,0.3904166666666667,567.9288,0.0,681.267067999998,698.3424573333343,682.6878089999971,698.3042663333343,-1.4207409999991114,1.4589319999990948,0.9738226318978491,True,1.4207409999991114,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.1132759045811,682.8439735733305,-0.7306976687493716,0.0,0.9254166666666667,0.5816666666666667,567.9288,0.0,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,682.9807983091646,683.0001381466637,-0.01933983749916024,0.0,0.9254166666666667,0.5816666666666667,567.9288,0.0,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,685.5833655229146,683.4686318666639,2.114733656250678,0.0,0.9254166666666666,0.5816666666666667,567.9288,0.0,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.1,2.25,0.16666666666666669,689.9209775458313,684.2494547333308,5.671522812500484,0.0,0.9254166666666666,0.5816666666666667,567.9288,0.0,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.15,2.125,0.25,694.2585895687481,685.0302775999977,9.228311968750404,0.0,0.9254166666666667,0.5816666666666667,567.9288,0.0,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.3,1.7499999999999998,0.5,707.2714256374983,687.3727461999982,19.89867943750005,0.0,0.9254166666666667,0.5816666666666667,573.468,5.539199999999937,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
UNGUARDED,opus,UNGUARDED,M_constrained,disabled,4000,1600,2400,0.6,1.0,1.0,733.2970977749987,692.0576833999994,41.23941437499934,0.0,0.9254166666666667,0.5816666666666667,619.2284,51.29959999999994,681.2457534999978,767.9979939583328,682.6878089999971,698.3042663333343,-1.4420554999992419,71.13578312499772,0.020271872138742104,True,69.69372762499847,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,682.0392125183312,682.8439735733305,-0.8047610549992896,0.000925,0.9066666666666666,0.5629166666666666,567.9288,0.0,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.02,2.4499999999999997,0.03333333333333333,682.8326715366645,683.0001381466637,-0.1674666099992237,0.00185,0.9066666666666666,0.5629166666666666,567.9288,0.0,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.05,2.3749999999999996,0.08333333333333334,685.2130485916646,683.4686318666639,1.744416725000633,0.004625,0.9066666666666666,0.5629166666666666,567.9288,0.0,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.1,2.25,0.16666666666666669,689.1803436833313,684.2494547333308,4.930888950000508,0.00925,0.9066666666666666,0.5629166666666666,567.9288,0.0,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.15,2.125,0.25,693.1476387749981,685.0302775999977,8.117361175000383,0.013875,0.9066666666666666,0.5629166666666666,567.9288,0.0,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.3,1.7499999999999998,0.5,705.0495240499984,687.3727461999982,17.67677785000012,0.02775,0.9066666666666666,0.5629166666666666,573.468,5.539199999999937,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_FEAS,opus,G_FEAS,M_constrained,disabled,4000,1600,2400,0.6,1.0,1.0,728.8532945999989,692.0576833999994,36.795611199999485,0.0555,0.9066666666666666,0.5629166666666666,619.2284,51.29959999999994,681.2457534999978,760.5916553333329,682.6878089999971,698.3042663333343,-1.4420554999992419,63.72944449999784,0.022627774513228196,True,62.2873889999986,at or below the anchor for p <= p*
G_CERT,opus,G_CERT,M_constrained,disabled,4000,1600,2400,0.01,2.4749999999999996,0.016666666666666666,681.4268130283313,682.8439735733305,-1.4171605449992057,0.9504916666666666,0.72,0.3854166666666667,567.9288,0.0,681.2542474999979,698.5108003333341,682.6878089999971,698.3042663333343,-1.4335614999992004,1.6400954999990063,0.8740719671507354,True,1.4335614999992004,at or below the anchor for p <= p*
